0.1,0.2,0.3,-0.4,0.5,0.6,0.7
0.22536464595257266,0.32536464595257264,0.2973599498894548,-0.3989424181600096,0.6605418016366715,0.7552187903569066,0.6847651199571393
0.311605234818152,0.411605234818152,0.27880859459492796,-0.34570081906781175,0.7175590708351968,0.8569957883362045,0.7044036998015413
0.37935388881004084,0.4793538888100408,0.2651907802916829,-0.2902553573982354,0.7465105711143593,0.9262430124162773,0.728320938396709
0.43309199771508866,0.5330919977150886,0.25532720056928143,-0.24214050418799166,0.7637500717951963,0.9771424480417956,0.7509090398346109
0.475801147369298,0.575801147369298,0.24795463129055148,-0.20230223500643824,0.7750785849029509,1.0158707167122862,0.770700510196003
0.5097791979553575,0.6097791979553575,0.24230431848558145,-0.16987074253441087,0.7829901048677498,1.0458156000221495,0.7874877773147358
0.5368309299169183,0.6368309299169183,0.23791072956245854,-0.14366639697120578,0.7887296788205318,1.0691662975769347,0.8014853950985926
0.5583810114776468,0.6583810114776468,0.2344695148397469,-0.12257535543727233,0.792996229118837,1.0874695909380583,0.8130342531681755
0.5755567488266122,0.6755567488266122,0.23176579971360822,-0.10563797535019617,0.7962187783946927,1.1018685827046928,0.822493009088458
0.5892516072055626,0.6892516072055626,0.2296393342217867,-0.09205570734579849,0.7986789415631286,1.1132276398048833,0.8301974505719151
0.6001746470751461,0.7001746470751461,0.2279666918418688,-0.08117460794783823,0.8005709667468309,1.1222087245647134,0.8364461195756769
0.6088892136333637,0.7088892136333637,0.22665125917620038,-0.0724636417984127,0.8020337319639601,1.1293228750483122,0.84149687456065
0.6158433127780372,0.7158433127780371,0.2256169120013878,-0.06549368854413891,0.8031690790773115,1.134966906332585,0.8455682765342825
0.6213935180407617,0.7213935180407617,0.22480357847077237,-0.059919055425295506,0.8040530185217042,1.1394503671706222,0.8488430969860041
0.6258238264730677,0.7258238264730676,0.22416389217359425,-0.05546183912847488,0.8047429750250482,1.1430156729352434,0.8514726311877101
0.6293605597865023,0.7293605597865023,0.22366056560233272,-0.05189896424075499,0.8052826999087309,1.145853301770073,0.8535811336621625
0.6321841611366259,0.7321841611366259,0.2232642947097484,-0.04905156292312682,0.8057057277302309,1.1481133542413635,0.8552700188924568
0.6344385490537884,0.7344385490537884,0.22295208108213405,-0.04677633416733742,0.8060378769027705,1.149914404342793,0.8566216536879758
