-0.0815,-0.0409,0.399
-0.08151199598198614,-0.040933087493483344,0.39938295362809917
-0.08216402329634973,-0.054555433896996734,0.38808129258950835
-0.06498291811278406,-0.061364434943482656,0.3768312682935356
-0.047094131826074144,-0.06193789742755554,0.3683592463180525
-0.032471313556301666,-0.05895203090400168,0.3620495497390734
-0.021327984047460037,-0.05443771352718006,0.3572786416696329
-0.013048874692185623,-0.049556501697240365,0.35362394653547674
-0.006947620494267094,-0.04489787200512704,0.3507987233280473
-0.002451300920970484,-0.04072274653611283,0.3486005909280947
0.0008763363629614301,-0.03711476325300992,0.34688213635183535
0.0033549700716172803,-0.03406737139934289,0.34553367216079983
0.005215018631047452,-0.03153218440686765,0.3444723866008886
0.006621660187452708,-0.029445024713221135,0.34363509989184315
0.007693410649201177,-0.027739410013929162,0.34297322360292404
0.00851571317532885,-0.026353084227640624,0.34244915313446095
0.009150611284469236,-0.02523076762381269,0.3420336342001725
0.009643544946646987,-0.024324909170754826,0.3417038115527343
0.010028102385876418,-0.023595434329737715,0.34144176606674903
